session,speaker,domain,is_true,trial,choice,rt,reward,expertise,q_overall,q_dom
0,Speaker2,A,1,161,1,1.740444470169956,1,0.75,0.8961176231449014,0.7578021255153623
0,Speaker2,B,1,162,1,2.343652488996265,1,0.9,0.9065058608304113,0.9809239787761527
0,Speaker2,B,1,163,1,2.0646471333733882,1,0.9,0.9158552747473702,0.9828315808985374
0,Speaker2,A,0,164,1,1.0369357486722337,0,0.75,0.8242697472726331,0.6820219129638261
0,Speaker2,A,1,165,1,0.8633179564327068,1,0.75,0.8418427725453698,0.7138197216674435
0,Speaker2,B,1,166,1,2.643301134260182,1,0.9,0.8576584952908328,0.9845484228086836
0,Speaker2,A,0,167,1,2.3496189509771606,0,0.75,0.7718926457617495,0.6424377495006991
0,Speaker2,B,1,168,1,0.8173442770601828,1,0.9,0.7947033811855746,0.9860935805278153
0,Speaker2,A,1,169,1,1.4073109981515493,1,0.75,0.8152330430670172,0.6781939745506291
0,Speaker2,B,1,170,1,1.2753087291109022,1,0.9,0.8337097387603154,0.9874842224750338
0,Speaker2,A,1,171,1,1.5764485544570501,1,0.75,0.8503387648842838,0.7103745770955662
0,Speaker2,B,1,172,1,3.3968378340042475,1,0.9,0.8653048883958554,0.9887358002275304
0,Speaker2,A,0,173,1,3.8603276027508966,0,0.75,0.7787743995562699,0.6393371193860096
0,Speaker2,B,1,174,1,2.9624644564611056,1,0.9,0.8008969596006429,0.9898622202047773
0,Speaker2,B,1,175,1,1.033827553725953,1,0.9,0.8208072636405785,0.9908759981842996
0,Speaker2,B,1,176,1,2.4611189029915086,1,0.9,0.8387265372765207,0.9917883983658696
0,Speaker2,B,1,177,1,1.6995239643353952,1,0.9,0.8548538835488686,0.9926095585292827
0,Speaker2,A,1,178,1,3.249629976673056,1,0.75,0.8693684951939817,0.6754034074474086
0,Speaker2,B,1,179,1,2.220039953289624,1,0.9,0.8824316456745835,0.9933486026763544
0,Speaker2,A,0,180,1,3.899311135848669,0,0.75,0.7941884811071253,0.6078630667026678
0,Speaker2,B,1,181,1,2.4980954535934763,1,0.9,0.8147696329964127,0.994013742408719
0,Speaker2,A,1,182,0,2.45351282441872,1,0.75,0.8332926696967714,0.647076760032401
0,Speaker2,B,1,183,1,1.9591276460933316,1,0.9,0.8499634027270943,0.994612368167847
0,Speaker2,B,1,184,1,5.741351526338672,1,0.9,0.8649670624543848,0.9951511313510624
0,Speaker2,A,1,185,1,2.947224981583093,1,0.75,0.8784703562089463,0.6823690840291609
0,Speaker2,A,1,186,1,3.8806170672837017,1,0.75,0.8906233205880517,0.7141321756262448
0,Speaker2,A,1,187,1,2.3467207055304384,1,0.75,0.9015609885292465,0.7427189580636203
0,Speaker2,B,1,188,1,2.1165403504946805,1,0.9,0.9114048896763218,0.9956360182159562
0,Speaker2,A,1,189,1,2.5460188154938788,1,0.75,0.9202644007086896,0.7684470622572582
0,Speaker2,A,1,190,1,0.9681407548115047,1,0.75,0.9282379606378207,0.7916023560315324
0,Speaker2,B,1,191,1,1.9545660423960964,1,0.9,0.9354141645740386,0.9960724163943605
0,Speaker2,A,0,192,1,2.0196592139237026,0,0.75,0.8418727481166347,0.7124421204283792
0,Speaker2,A,1,193,1,3.3459431365456234,1,0.75,0.8576854733049712,0.7411979083855412
0,Speaker2,B,1,194,1,2.6249430013579467,1,0.9,0.8719169259744741,0.9964651747549245
0,Speaker2,B,1,195,1,1.8820026102548246,1,0.9,0.8847252333770267,0.996818657279432
0,Speaker2,B,1,196,1,1.8843219120886672,1,0.9,0.896252710039324,0.9971367915514888
0,Speaker2,A,1,197,1,2.7646026625441125,1,0.75,0.9066274390353917,0.7670781175469871
0,Speaker2,B,1,198,1,0.690336780340304,1,0.9,0.9159646951318525,0.99742311239634
0,Speaker2,A,0,199,1,3.826432334078013,0,0.75,0.8243682256186673,0.6903703057922884
