session,speaker,domain,is_true,trial,choice,rt,reward,expertise,q_overall,q_dom
0,Speaker2,A,1,164,1,1.7382182888872153,1,0.75,0.9345514145813475,0.8895970852626971
0,Speaker2,B,1,165,0,1.2933386160235756,1,0.9,0.9410962731232128,0.9178001895878453
0,Speaker2,A,1,166,1,1.2223123453328377,1,0.75,0.9469866458108914,0.9006373767364274
0,Speaker2,B,1,167,1,0.7620421388269933,1,0.9,0.9522879812298023,0.9260201706290607
0,Speaker2,A,1,168,1,0.9281863154655792,1,0.75,0.957059183106822,0.9105736390627847
0,Speaker2,A,0,169,1,0.5790944705137798,0,0.75,0.8613532647961398,0.8195162751565062
0,Speaker2,A,1,170,1,0.8221543191184411,1,0.75,0.8752179383165258,0.8375646476408556
0,Speaker2,A,1,171,1,1.7218555688691841,1,0.75,0.8876961444848732,0.8538081828767701
0,Speaker2,A,1,172,1,0.8973334639823427,1,0.75,0.8989265300363859,0.8684273645890931
0,Speaker2,A,1,173,1,1.8692952428975564,1,0.75,0.9090338770327473,0.8815846281301838
0,Speaker2,B,0,174,1,0.45649372946708583,0,0.9,0.8181304893294726,0.8334181535661547
0,Speaker2,B,1,175,1,0.6134045356507436,1,0.9,0.8363174403965253,0.8500763382095392
0,Speaker2,B,1,176,1,1.0975005118368029,1,0.9,0.8526856963568727,0.8650687043885853
0,Speaker2,B,1,177,1,0.6117730772632155,1,0.9,0.8674171267211854,0.8785618339497268
0,Speaker2,A,1,178,1,0.5422733996882577,1,0.75,0.8806754140490669,0.8934261653171655
0,Speaker2,B,1,179,1,1.1803525415969427,1,0.9,0.8926078726441602,0.890705650554754
0,Speaker2,A,1,180,1,2.212940924027635,1,0.75,0.9033470853797442,0.9040835487854489
0,Speaker2,A,0,181,0,0.6468309756260631,0,0.75,0.8130123768417697,0.813675193906904
0,Speaker2,B,1,182,1,1.2233799436674855,1,0.9,0.8317111391575928,0.9016350854992786
0,Speaker2,B,1,183,1,2.3263929767435902,1,0.9,0.8485400252418335,0.9114715769493508
0,Speaker2,B,1,184,1,1.63604341604377,1,0.9,0.8636860227176502,0.9203244192544157
0,Speaker2,B,1,185,1,0.5822691765880662,1,0.9,0.8773174204458851,0.9282919773289741
0,Speaker2,B,1,186,1,0.5114826418287082,1,0.9,0.8895856784012967,0.9354627795960766
0,Speaker2,A,1,187,1,0.9499768942897702,1,0.75,0.900627110561167,0.8323076745162136
0,Speaker2,B,1,188,1,0.552071462696889,1,0.9,0.9105643995050503,0.9419165016364689
0,Speaker2,A,1,189,1,0.4779354607202188,1,0.75,0.9195079595545452,0.8490769070645922
0,Speaker2,A,1,190,1,0.49964847814966795,1,0.75,0.9275571635990907,0.8641692163581329
0,Speaker2,A,1,191,0,0.4978342318263067,1,0.75,0.9348014472391816,0.8777522947223196
0,Speaker2,B,1,192,0,0.6841448607508234,1,0.9,0.9413213025152634,0.947724851472822
0,Speaker2,B,1,193,1,0.7612423175892422,1,0.9,0.947189172263737,0.9529523663255398
0,Speaker2,B,1,194,1,1.1183224450211462,1,0.9,0.9524702550373633,0.9576571296929858
0,Speaker2,A,1,195,1,1.3435792076230184,1,0.75,0.9572232295336269,0.8899770652500877
0,Speaker2,A,1,196,1,2.5642963893146287,1,0.75,0.9615009065802642,0.900979358725079
0,Speaker2,A,0,197,1,1.1819465966199176,0,0.75,0.8653508159222378,0.810881422852571
0,Speaker2,B,1,198,1,1.3592818133135272,1,0.9,0.878815734330014,0.9618914167236872
0,Speaker2,B,1,199,1,1.860570070942006,1,0.9,0.8909341608970126,0.9657022750513184
