session,speaker,domain,is_true,trial,choice,rt,reward,expertise,q_overall,q_dom
0,Speaker2,B,1,107,1,4.0398080523478885,1,0.9,0.644717395,0.67195
0,Speaker2,A,1,108,1,2.6102613365517904,1,0.65,0.6802456555,0.5508550000000001
0,Speaker2,B,1,109,1,4.568385366909002,1,0.9,0.71222108995,0.704755
0,Speaker2,B,1,110,1,1.3694457943311427,1,0.9,0.7409989809549999,0.7342795
0,Speaker2,A,0,111,0,1.8675188162926126,0,0.65,0.6668990828595,0.4957695000000001
0,Speaker2,B,1,112,1,4.673964372201045,1,0.9,0.7002091745735499,0.7608515499999999
0,Speaker2,B,1,113,1,1.1242636742846293,1,0.9,0.730188257116195,0.7847663949999999
0,Speaker2,B,1,114,1,1.4914781091400624,1,0.9,0.7571694314045755,0.8062897554999999
0,Speaker2,B,1,115,1,3.7552273893918784,1,0.9,0.781452488264118,0.82566077995
0,Speaker2,A,0,116,1,1.6397521131886537,0,0.65,0.7033072394377061,0.4461925500000001
0,Speaker2,A,0,117,1,3.2074343185468095,0,0.65,0.6329765154939355,0.40157329500000005
0,Speaker2,A,0,118,1,2.33748152078872,0,0.65,0.569678863944542,0.36141596550000005
0,Speaker2,A,1,119,1,3.04733158141099,1,0.65,0.6127109775500879,0.42527436895000004
0,Speaker2,B,1,120,1,0.9844825037258043,1,0.9,0.6514398797950791,0.843094701955
0,Speaker2,B,1,121,1,1.4324894726446973,1,0.9,0.6862958918155712,0.8587852317595001
0,Speaker2,A,0,122,1,1.401354739788163,0,0.65,0.617666302634014,0.38274693205500004
0,Speaker2,A,1,123,1,2.9425031613801917,1,0.65,0.6558996723706126,0.44447223884950005
0,Speaker2,A,0,124,1,2.3883379051448004,0,0.65,0.5903097051335514,0.40002501496455006
0,Speaker2,A,1,125,1,11.169906536570714,1,0.65,0.6312787346201962,0.4600225134680951
0,Speaker2,B,1,126,1,1.0447322741325753,1,0.9,0.6681508611581766,0.87290670858355
0,Speaker2,A,1,127,1,2.663294407181603,1,0.65,0.7013357750423589,0.5140202621212856
0,Speaker2,A,0,128,1,4.11360808721086,0,0.65,0.631202197538123,0.46261823590915707
0,Speaker2,A,1,129,1,1.7107420539533464,1,0.65,0.6680819777843107,0.5163564123182414
0,Speaker2,B,1,130,1,3.8409475365757006,1,0.9,0.7012737800058796,0.885616037725195
0,Speaker2,B,1,131,1,1.8337979919484777,1,0.9,0.7311464020052916,0.8970544339526755
0,Speaker2,B,1,132,1,4.745438450862845,1,0.9,0.7580317618047624,0.9073489905574079
0,Speaker2,B,1,133,1,1.7368243660128315,1,0.9,0.7822285856242861,0.9166140915016672
0,Speaker2,A,0,134,0,1.5493480779864441,0,0.65,0.7040057270618575,0.46472077108641724
0,Speaker2,B,1,135,1,1.5267824208789005,1,0.9,0.7336051543556718,0.9249526823515004
0,Speaker2,B,1,136,1,5.365165282433914,1,0.9,0.7602446389201045,0.9324574141163504
0,Speaker2,B,1,137,1,4.748435585376983,1,0.9,0.784220175028094,0.9392116727047154
0,Speaker2,A,1,138,1,3.2250240703679585,1,0.65,0.8057981575252846,0.5182486939777755
0,Speaker2,B,1,139,1,2.917853229410714,1,0.9,0.8252183417727561,0.9452905054342439
0,Speaker2,A,0,140,1,2.060676885835096,0,0.65,0.7426965075954806,0.466423824579998
0,Speaker2,B,0,141,1,0.7219058923009525,0,0.9,0.6684268568359325,0.8507614548908194
0,Speaker2,A,1,142,1,3.5917897494422815,1,0.65,0.7015841711523393,0.5197814421219982
0,Speaker2,B,1,143,1,3.9629135954798644,1,0.9,0.7314257540371053,0.8656853094017375
0,Speaker2,B,1,144,1,4.236312677525568,1,0.9,0.7582831786333948,0.8791167784615638
0,Speaker2,A,1,145,0,2.1646652616413427,1,0.65,0.7824548607700553,0.5678032979097983
0,Speaker2,B,1,146,0,0.9215457480691889,1,0.9,0.8042093746930498,0.8912051006154074
0,Speaker2,B,1,147,1,0.9181499245091296,1,0.9,0.8237884372237447,0.9020845905538666
0,Speaker2,B,1,148,1,3.036762238437618,1,0.9,0.8414095935013702,0.9118761314984799
0,Speaker2,A,1,149,1,2.4193109515747224,1,0.65,0.8572686341512332,0.6110229681188185
0,Speaker2,A,1,150,1,4.704999089949797,1,0.65,0.8715417707361099,0.6499206713069366
0,Speaker2,A,1,151,1,3.3108301690074984,1,0.65,0.884387593662499,0.684928604176243
0,Speaker2,A,1,152,1,2.8234388062332183,1,0.65,0.895948834296249,0.7164357437586187
0,Speaker2,B,1,153,1,1.3510425362450966,1,0.9,0.9063539508666242,0.9206885183486319
0,Speaker2,B,1,154,1,5.607558800600263,1,0.9,0.9157185557799618,0.9286196665137687
0,Speaker2,A,1,155,1,0.9589624210026244,1,0.65,0.9241467002019655,0.7447921693827568
0,Speaker2,B,1,156,1,1.3461912523603803,1,0.9,0.931732030181769,0.9357576998623919
0,Speaker2,A,0,157,1,2.51477021760061,0,0.65,0.8385588271635921,0.6703129524444812
0,Speaker2,A,1,158,1,1.326239298637496,1,0.65,0.8547029444472328,0.7032816572000331
0,Speaker2,A,1,159,1,4.629043580544356,1,0.65,0.8692326500025095,0.7329534914800298
0,Speaker2,B,1,160,1,1.5639136042078445,1,0.9,0.8823093850022585,0.9421819298761527
0,Speaker2,A,1,161,1,1.0052163442448496,1,0.65,0.8940784465020327,0.7596581423320268
0,Speaker2,B,1,162,1,1.037147870170032,1,0.9,0.9046706018518295,0.9479637368885374
0,Speaker2,B,1,163,1,3.350980983573087,1,0.9,0.9142035416666465,0.9531673631996836
0,Speaker2,A,0,164,1,2.551722234001019,0,0.65,0.8227831874999819,0.6836923280988241
0,Speaker2,A,0,165,1,1.7526064861279984,0,0.65,0.7405048687499838,0.6153230952889417
0,Speaker2,B,1,166,1,0.8625439774151897,1,0.9,0.7664543818749854,0.9578506268797152
0,Speaker2,B,1,167,1,5.137737027352613,1,0.9,0.7898089436874869,0.9620655641917437
0,Speaker2,A,0,168,1,0.7021101990667962,0,0.65,0.7108280493187382,0.5537907857600476
0,Speaker2,B,1,169,1,1.6980827112406778,1,0.9,0.7397452443868644,0.9658590077725694
0,Speaker2,A,0,170,0,10.158812735426999,0,0.65,0.6657707199481779,0.4984117071840428
0,Speaker2,B,1,171,1,1.0250368277005584,1,0.9,0.6991936479533601,0.9692731069953124
0,Speaker2,B,0,172,0,1.391727483352259,0,0.9,0.6292742831580241,0.8723457962957812
0,Speaker2,B,1,173,1,4.222527075593907,1,0.9,0.6663468548422217,0.8851112166662031
0,Speaker2,B,1,174,0,7.324592715366119,1,0.9,0.6997121693579995,0.8966000949995827
0,Speaker2,A,1,175,1,1.7536982985403895,1,0.65,0.7297409524221996,0.5485705364656386
0,Speaker2,B,1,176,1,1.852290970000345,1,0.9,0.7567668571799796,0.9069400854996245
0,Speaker2,B,1,177,1,4.827620349184256,1,0.9,0.7810901714619817,0.916246076949662
0,Speaker2,A,1,178,1,1.469542884749085,1,0.65,0.8029811543157835,0.5937134828190748
0,Speaker2,A,0,179,1,1.6650201152835495,0,0.65,0.7226830388842052,0.5343421345371673
0,Speaker2,A,1,180,1,2.2220033076862635,1,0.65,0.7504147349957846,0.5809079210834506
0,Speaker2,A,0,181,1,3.247963696824445,0,0.65,0.6753732614962061,0.5228171289751056
0,Speaker2,A,1,182,1,5.026558634556055,1,0.65,0.7078359353465855,0.5705354160775951
0,Speaker2,B,1,183,1,4.513788640958057,1,0.9,0.7370523418119269,0.9246214692546958
0,Speaker2,A,0,184,1,0.7462221080493138,0,0.65,0.6633471076307342,0.5134818744698356
0,Speaker2,B,1,185,1,1.5712064543214157,1,0.9,0.6970123968676608,0.9321593223292262
0,Speaker2,A,1,186,1,1.6226223919012017,1,0.65,0.7273111571808947,0.562133687022852
0,Speaker2,A,0,187,1,0.922583101663964,0,0.65,0.6545800414628052,0.5059203183205668
0,Speaker2,B,0,188,1,1.1807163706019301,0,0.9,0.5891220373165247,0.8389433900963036
0,Speaker2,A,1,189,0,6.78279489535603,1,0.65,0.6302098335848723,0.5553282864885102
0,Speaker2,B,1,190,1,3.082485287042242,1,0.9,0.6671888502263851,0.8550490510866732
0,Speaker2,B,1,191,1,2.406014497863172,1,0.9,0.7004699652037466,0.8695441459780059
0,Speaker2,A,0,192,1,2.682419795616025,0,0.65,0.630422968683372,0.4997954578396592
0,Speaker2,B,1,193,1,5.360806328967402,1,0.9,0.6673806718150348,0.8825897313802052
0,Speaker2,A,0,194,0,3.433585735780685,0,0.65,0.6006426046335314,0.44981591205569327
0,Speaker2,A,1,195,1,7.620644009261988,1,0.65,0.6405783441701782,0.5048343208501239
0,Speaker2,B,1,196,1,2.233636033786559,1,0.9,0.6765205097531604,0.8943307582421847
0,Speaker2,B,1,197,1,2.998934149737163,1,0.9,0.7088684587778443,0.9048976824179662
0,Speaker2,A,1,198,1,6.856904313880141,1,0.65,0.7379816129000599,0.5543508887651115
0,Speaker2,A,1,199,1,1.6837305423536488,1,0.65,0.764183451610054,0.5989157998886003
